x-axis,1,2
second,Volt,Volt
-100.000E-06,-2.387939673E+00,-2.492462285E+00
-99.900E-06,-2.424120577E+00,-2.452261280E+00
-99.800E-06,-2.436180878E+00,-2.452261280E+00
-99.700E-06,-2.412060276E+00,-2.492462285E+00
-99.600E-06,-2.412060276E+00,-2.492462285E+00
-99.500E-06,-2.412060276E+00,-2.452261280E+00
-99.400E-06,-2.412060276E+00,-2.489949722E+00
-99.300E-06,-2.436180878E+00,-2.452261280E+00
-99.200E-06,-2.412060276E+00,-2.489949722E+00
-99.100E-06,-2.422613039E+00,-2.469849220E+00
-99.000E-06,-2.412060276E+00,-2.489949722E+00
-98.900E-06,-2.412060276E+00,-2.472361783E+00
-98.800E-06,-2.434673341E+00,-2.452261280E+00
-98.700E-06,-2.412060276E+00,-2.452261280E+00
-98.600E-06,-2.412060276E+00,-2.452261280E+00
-98.500E-06,-2.422613039E+00,-2.472361783E+00
-98.400E-06,-2.412060276E+00,-2.452261280E+00
-98.300E-06,-2.412060276E+00,-2.492462285E+00
-98.200E-06,-2.412060276E+00,-2.452261280E+00
-98.100E-06,-2.412060276E+00,-2.452261280E+00
-98.000E-06,-2.412060276E+00,-2.452261280E+00
-97.900E-06,-2.412060276E+00,-2.452261280E+00
-97.800E-06,-2.412060276E+00,-2.452261280E+00
-97.700E-06,-2.436180878E+00,-2.472361783E+00
-97.600E-06,-2.436180878E+00,-2.452261280E+00
-97.500E-06,-2.436180878E+00,-2.452261280E+00
-97.400E-06,-2.412060276E+00,-2.489949722E+00
-97.300E-06,-2.412060276E+00,-2.452261280E+00
-97.200E-06,-2.412060276E+00,-2.492462285E+00
-97.100E-06,-2.424120577E+00,-2.452261280E+00
-97.000E-06,-2.412060276E+00,-2.452261280E+00
-96.900E-06,-2.412060276E+00,-2.452261280E+00
-96.800E-06,-2.412060276E+00,-2.452261280E+00
-96.700E-06,-2.412060276E+00,-2.452261280E+00
-96.600E-06,-2.412060276E+00,-2.452261280E+00
-96.500E-06,-2.422613039E+00,-2.472361783E+00
-96.400E-06,-2.412060276E+00,-2.452261280E+00
-96.300E-06,-2.412060276E+00,-2.452261280E+00
-96.200E-06,-2.412060276E+00,-2.492462285E+00
-96.100E-06,-2.412060276E+00,-2.472361783E+00
-96.000E-06,-2.412060276E+00,-2.452261280E+00
-95.900E-06,-2.412060276E+00,-2.469849220E+00
-95.800E-06,-2.412060276E+00,-2.452261280E+00
-95.700E-06,-2.422613039E+00,-2.452261280E+00
-95.600E-06,-2.436180878E+00,-2.452261280E+00
