Temps;EA0;Temps;EA1
0,0471;-2,48804435692728;0,0471;-2,50921101309359
0,04715;-2,47311907634139;0,04715;-2,49924987368286
0,0472;-2,48804435692728;0,0472;-2,50921101309359
0,04725;-2,4930194504559;0,04725;-2,51917215250432
0,0473;-2,48804435692728;0,0473;-2,51419158279896
0,04735;-2,48804435692728;0,04735;-2,51419158279896
0,0474;-2,50296963751316;0,0474;-2,52415272220969
0,04745;-2,48804435692728;0,04745;-2,50921101309359
0,0475;-2,49799454398453;0,0475;-2,52415272220969
0,04755;-2,49799454398453;0,04755;-2,51917215250432
0,0476;-2,48804435692728;0,0476;-2,51419158279896
0,04765;-2,48804435692728;0,04765;-2,51419158279896
0,0477;-2,4930194504559;0,0477;-2,50921101309359
0,04775;-2,48804435692728;0,04775;-2,51419158279896
0,0478;-2,4930194504559;0,0478;-2,51419158279896
0,04785;-2,48804435692728;0,04785;-2,51419158279896
0,0479;-2,48306926339865;0,0479;-2,50921101309359
0,04795;-2,4930194504559;0,04795;-2,51419158279896
0,048;-2,48306926339865;0,048;-2,50423044338822
0,04805;-2,48804435692728;0,04805;-2,50921101309359
0,0481;-2,48804435692728;0,0481;-2,51419158279896
0,04815;-2,4930194504559;0,04815;-2,51917215250432
0,0482;-2,4930194504559;0,0482;-2,51917215250432
0,04825;-2,5278451051563;0,04825;-2,54407500103116
0,0483;-2,48804435692728;0,0483;-2,51419158279896
0,04835;-2,4930194504559;0,04835;-2,51419158279896
0,0484;-2,48804435692728;0,0484;-2,50921101309359
0,04845;-2,4930194504559;0,04845;-2,51419158279896
0,0485;-2,49799454398453;0,0485;-2,52415272220969
0,04855;-2,48804435692728;0,04855;-2,51917215250432
0,0486;-2,51291982457042;0,0486;-2,53411386162043
0,04865;-2,48804435692728;0,04865;-2,50921101309359
0,0487;-2,4930194504559;0,0487;-2,51917215250432
0,04875;-2,48804435692728;0,04875;-2,50921101309359
0,0488;-2,48306926339865;0,0488;-2,50921101309359
0,04885;-2,44824360869825;0,04885;-2,47932759486139
0,0489;-2,4930194504559;0,0489;-2,51419158279896
0,04895;-2,4930194504559;0,04895;-2,51419158279896
0,049;-2,48804435692728;0,049;-2,51419158279896
0,04905;-2,48804435692728;0,04905;-2,50921101309359
0,0491;-2,48306926339865;0,0491;-2,50921101309359
0,04915;-2,48804435692728;0,04915;-2,50921101309359
0,0492;-2,45819379575551;0,0492;-2,48430816456676
0,04925;-2,49799454398453;0,04925;-2,51917215250432
0,0493;-2,47809416987002;0,0493;-2,50423044338822
0,04935;-2,4930194504559;0,04935;-2,51917215250432
0,0494;-2,48804435692728;0,0494;-2,51419158279896
0,04945;-2,4930194504559;0,04945;-2,51419158279896
0,0495;-2,49799454398453;0,0495;-2,51917215250432
0,04955;-2,48804435692728;0,04955;-2,50921101309359
0,0496;-2,49799454398453;0,0496;-2,51917215250432
0,04965;-2,47809416987002;0,04965;-2,50423044338822
0,0497;-2,52287001162767;0,0497;-2,53909443132579
0,04975;-2,4930194504559;0,04975;-2,51917215250432
0,0498;-2,48804435692728;0,0498;-2,51419158279896
0,04985;-2,49799454398453;0,04985;-2,51917215250432
0,0499;-2,48804435692728;0,0499;-2,51419158279896
0,04995;-2,48306926339865;0,04995;-2,50921101309359
0,05;-2,4930194504559;0,05;-2,51917215250432
0,05005;-2,48804435692728;0,05005;-2,50921101309359
0,0501;-2,48804435692728;0,0501;-2,51419158279896
0,05015;-2,48804435692728;0,05015;-2,51419158279896
0,0502;-2,47809416987002;0,0502;-2,50423044338822
0,05025;-2,48804435692728;0,05025;-2,51419158279896
0,0503;-2,48306926339865;0,0503;-2,50921101309359
0,05035;-2,48804435692728;0,05035;-2,51419158279896
0,0504;-2,4930194504559;0,0504;-2,51917215250432
0,05045;-2,48804435692728;0,05045;-2,50921101309359
0,0505;-2,48804435692728;0,0505;-2,51419158279896
0,05055;-2,49799454398453;0,05055;-2,52415272220969
0,0506;-2,48306926339865;0,0506;-2,50921101309359
0,05065;-2,5278451051563;0,05065;-2,53909443132579
0,0507;-2,48804435692728;0,0507;-2,50921101309359
0,05075;-2,48306926339865;0,05075;-2,50921101309359
0,0508;-2,4930194504559;0,0508;-2,51917215250432
0,05085;-2,48306926339865;0,05085;-2,50921101309359
0,0509;-2,43829342164099;0,0509;-2,46936645545065
0,05095;-2,49799454398453;0,05095;-2,51917215250432
0,051;-2,48804435692728;0,051;-2,51419158279896
0,05105;-2,48804435692728;0,05105;-2,51419158279896
0,0511;-2,48804435692728;0,0511;-2,51419158279896
0,05115;-2,48804435692728;0,05115;-2,51917215250432
0,0512;-2,50296963751316;0,0512;-2,52415272220969
0,05125;-2,49799454398453;0,05125;-2,52415272220969
0,0513;-2,4930194504559;0,0513;-2,51419158279896
0,05135;-2,49799454398453;0,05135;-2,52415272220969
0,0514;-2,48804435692728;0,0514;-2,51917215250432
0,05145;-2,4930194504559;0,05145;-2,51917215250432
0,0515;-2,48804435692728;0,0515;-2,50921101309359
0,05155;-2,48804435692728;0,05155;-2,51419158279896
0,0516;-2,4930194504559;0,0516;-2,51917215250432
0,05165;-2,4930194504559;0,05165;-2,51419158279896
0,0517;-2,4930194504559;0,0517;-2,51917215250432
0,05175;-2,47311907634139;0,05175;-2,49924987368286
0,0518;-2,48804435692728;0,0518;-2,51419158279896
0,05185;-2,50296963751316;0,05185;-2,52415272220969
0,0519;-2,49799454398453;0,0519;-2,52415272220969
0,05195;-2,48804435692728;0,05195;-2,51419158279896
0,052;-2,49799454398453;0,052;-2,51917215250432
0,05205;-2,48804435692728;0,05205;-2,51419158279896
0,0521;-2,49799454398453;0,0521;-2,52415272220969
0,05215;-2,4930194504559;0,05215;-2,51917215250432
0,0522;-2,48804435692728;0,0522;-2,51419158279896
0,05225;-2,48804435692728;0,05225;-2,51419158279896
0,0523;-2,4930194504559;0,0523;-2,51419158279896
0,05235;-2,46814398281276;0,05235;-2,49924987368286
0,0524;-2,48306926339865;0,0524;-2,50921101309359
0,05245;-2,48804435692728;0,05245;-2,50921101309359
0,0525;-2,4930194504559;0,0525;-2,51917215250432
0,05255;-2,48804435692728;0,05255;-2,51419158279896
0,0526;-2,48804435692728;0,0526;-2,51419158279896
0,05265;-2,48306926339865;0,05265;-2,50423044338822
0,0527;-2,4930194504559;0,0527;-2,51917215250432
0,05275;-2,4930194504559;0,05275;-2,51419158279896
0,0528;-2,48804435692728;0,0528;-2,51419158279896
0,05285;-2,47809416987002;0,05285;-2,50423044338822
0,0529;-2,48804435692728;0,0529;-2,51419158279896
0,05295;-2,4930194504559;0,05295;-2,51917215250432
0,053;-2,48804435692728;0,053;-2,51419158279896
0,05305;-2,49799454398453;0,05305;-2,52415272220969
0,0531;-2,48804435692728;0,0531;-2,51419158279896
0,05315;-2,4930194504559;0,05315;-2,51419158279896
0,0532;-2,47809416987002;0,0532;-2,50423044338822
0,05325;-2,48804435692728;0,05325;-2,51419158279896
0,0533;-2,45819379575551;0,0533;-2,48928873427212
0,05335;-2,48804435692728;0,05335;-2,51419158279896
0,0534;-2,48804435692728;0,0534;-2,51419158279896
0,05345;-2,48306926339865;0,05345;-2,50423044338822
0,0535;-2,48804435692728;0,0535;-2,51419158279896
0,05355;-2,48804435692728;0,05355;-2,51419158279896
0,0536;-2,48804435692728;0,0536;-2,51419158279896
0,05365;-2,4930194504559;0,05365;-2,51917215250432
0,0537;-2,49799454398453;0,0537;-2,52415272220969
0,05375;-2,4930194504559;0,05375;-2,51917215250432
0,0538;-2,48804435692728;0,0538;-2,51419158279896
0,05385;-2,48804435692728;0,05385;-2,51419158279896
0,0539;-2,46316888928413;0,0539;-2,49426930397749
0,05395;-2,4930194504559;0,05395;-2,51917215250432
0,054;-2,4930194504559;0,054;-2,51419158279896
0,05405;-2,49799454398453;0,05405;-2,51917215250432
0,0541;-2,48804435692728;0,0541;-2,50921101309359
0,05415;-2,49799454398453;0,05415;-2,51917215250432
0,0542;-2,4930194504559;0,0542;-2,51419158279896
0,05425;-2,48804435692728;0,05425;-2,51419158279896
0,0543;-2,48306926339865;0,0543;-2,50921101309359
0,05435;-2,48804435692728;0,05435;-2,51419158279896
0,0544;-2,50794473104179;0,0544;-2,52913329191506
0,05445;-2,4930194504559;0,05445;-2,51419158279896
0,0545;-2,48804435692728;0,0545;-2,51419158279896
0,05455;-2,48804435692728;0,05455;-2,51419158279896
0,0546;-2,4930194504559;0,0546;-2,51917215250432
0,05465;-2,48804435692728;0,05465;-2,51419158279896
0,0547;-2,4930194504559;0,0547;-2,51917215250432
0,05475;-2,49799454398453;0,05475;-2,52415272220969
0,0548;-2,48804435692728;0,0548;-2,51419158279896
0,05485;-2,4930194504559;0,05485;-2,51917215250432
0,0549;-2,43829342164099;0,0549;2,43649470433593
0,05495;-2,39351757988334;0,05495;2,4414752740413
0,055;-2,37361720576882;0,055;2,42653356492519
0,05505;-2,2989908028394;0,05505;2,45143641345203
0,0551;-2,24923986755311;0,0551;2,45143641345203
0,05515;-2,19948893226683;0,05515;2,4564169831574
0,0552;-2,15471309050918;0,0552;2,4564169831574
0,05525;-2,10993724875152;0,05525;2,4564169831574
0,0553;-2,06018631346524;0,0553;2,4564169831574
0,05535;-2,02038556523621;0,05535;2,44645584374666
0,0554;-1,9656595364213;0,0554;2,46139755286276
0,05545;-1,92585878819227;0,05545;2,4564169831574
0,0555;-1,89103313349187;0,0555;2,45143641345203
0,05555;-1,83630710467696;0,05555;2,4564169831574
0,0556;-1,82138182409108;0,0556;2,43151413463056
0,05565;-1,75173051469028;0,05565;2,4564169831574
0,0557;-1,71192976646125;0,0557;2,4564169831574
0,05575;-1,67212901823223;0,05575;2,4564169831574
0,0558;-1,62237808294594;0,0558;2,4564169831574
0,05585;-1,57760224118829;0,05585;2,46139755286276
0,0559;-1,54775168001652;0,0559;2,4564169831574
0,05595;-1,48307546414435;0,05595;2,47633926197886
0,056;-1,46815018355846;0,056;2,45143641345203
0,05605;-1,42337434180081;0,05605;2,4564169831574
0,0561;-1,38357359357178;0,0561;2,4564169831574
0,05615;-1,35372303240001;0,05615;2,4564169831574
0,0562;-1,31889737769961;0,0562;2,44645584374666
0,05625;-1,27412153594196;0,05625;2,46139755286276
0,0563;-1,22437060065567;0,0563;2,46139755286276
0,05635;-1,18954494595528;0,05635;2,46139755286276
0,0564;-1,15969438478351;0,0564;2,4564169831574
0,05645;-1,11989363655448;0,05645;2,46139755286276
0,0565;-1,08506798185408;0,0565;2,46139755286276
0,05655;-0,995516298338771;0,05655;2,5012421105057
0,0566;-1,01541667245328;0,0566;2,46139755286276
0,05665;-0,990541204810143;0,05665;2,45143641345203
0,0567;-0,960690643638372;0,0567;2,45143641345203
0,05675;-0,910939708352089;0,05675;2,46139755286276
0,0568;-0,87611405365169;0,0568;2,46637812256813
0,05685;-0,84626349247992;0,05685;2,46139755286276
0,0569;-0,81641293130815;0,0569;2,46139755286276
0,05695;-0,78656237013638;0,05695;2,4564169831574
0,057;-0,746761621907353;0,057;2,46139755286276
0,05705;-0,751736715435982;0,05705;2,43151413463056
0,0571;-0,677110312506557;0,0571;2,46139755286276
0,05715;-0,652234844863415;0,05715;2,4564169831574
0,0572;-0,617409190163016;0,0572;2,46139755286276
0,05725;-0,587558628991246;0,05725;2,46139755286276
0,0573;-0,562683161348104;0,0573;2,4564169831574
0,05735;-0,522882413119078;0,05735;2,46139755286276
0,0574;-0,488056758418679;0,0574;2,4713586922735
0,05745;-0,468156384304166;0,05745;2,46139755286276
0,0575;-0,438305823132396;0,0575;2,46139755286276
0,05755;-0,413430355489254;0,05755;2,46139755286276
0,0576;-0,378604700788856;0,0576;2,46139755286276
0,05765;-0,338803952559829;0,05765;2,4713586922735
0,0577;-0,3338288590312;0,0577;2,4564169831574
0,05775;-0,308953391388059;0,05775;2,45143641345203
0,0578;-0,264177549630404;0,0578;2,46637812256813
0,05785;-0,229351894930005;0,05785;2,46637812256813
0,0579;-0,219401707872748;0,0579;2,46139755286276
0,05795;-0,179600959643722;0,05795;2,4713586922735
0,058;-0,169650772586465;0,058;2,4564169831574
0,05805;-0,134825117886066;0,05805;2,46637812256813
0,0581;-0,104974556714296;0,0581;2,46139755286276
0,05815;-0,0800990890711546;0,05815;2,46637812256813
0,0582;-0,0552236214280128;0,0582;2,46139755286276
0,05825;0,0343280620872974;0,05825;2,5161838196218
0,0583;-0,000497592613101006;0,0583;2,46637812256813
0,05835;0,0194027815014124;0,05835;2,4713586922735
0,0584;0,0492533426731825;0,0584;2,46637812256813
0,05845;0,0691537167876959;0,05845;2,46637812256813
0,0585;0,099004277959466;0,0585;2,4713586922735
0,05855;0,123879745602608;0,05855;2,46637812256813
0,0586;0,108954465016723;0,0586;2,4414752740413
0,05865;0,168655587360263;0,05865;2,46637812256813
0,0587;0,193531055003405;0,0587;2,46637812256813
0,05875;0,20845633558929;0,05875;2,46139755286276
0,0588;0,233331803232431;0,0588;2,46637812256813
0,05885;0,248257083818316;0,05885;2,46139755286276
0,0589;0,278107644990087;0,0589;2,46637812256813
0,05895;0,302983112633228;0,05895;2,46139755286276
0,059;0,317908393219113;0,059;2,46637812256813
0,05905;0,352734047919512;0,05905;2,4713586922735
0,0591;0,392534796148539;0,0591;2,4863004013896
0,05915;0,38755970261991;0,05915;2,46637812256813
0,0592;0,407460076734424;0,0592;2,4713586922735
0,05925;0,422385357320309;0,05925;2,46637812256813
0,0593;0,432335544377565;0,0593;2,45143641345203
0,05935;0,472136292606592;0,05935;2,4713586922735
0,0594;0,482086479663849;0,0594;2,46139755286276
0,05945;0,511937040835619;0,05945;2,4713586922735
0,0595;0,531837414950132;0,0595;2,4713586922735
0,05955;0,546762695536017;0,05955;2,4713586922735
0,0596;0,566663069650531;0,0596;2,46637812256813
0,05965;0,586563443765044;0,05965;2,46637812256813
0,0597;0,566663069650531;0,0597;2,4414752740413
0,05975;0,626364191994071;0,05975;2,4713586922735
0,0598;0,641289472579956;0,0598;2,46637812256813
0,05985;0,676115127280355;0,05985;2,48131983168423
0,0599;0,671140033751726;0,0599;2,46637812256813
0,05995;0,696015501394868;0,05995;2,46637812256813
0,06;0,725866062566638;0,06;2,48131983168423
0,06005;0,735816249623895;0,06005;2,47633926197886
0,0601;0,75074153020978;0,0601;2,4713586922735
0,06015;0,760691717267036;0,06015;2,46637812256813
0,0602;0,785567184910178;0,0602;2,46637812256813
0,06025;0,805467559024692;0,06025;2,4713586922735
0,0603;0,700990594923496;0,0603;2,38170843757689
0,06035;0,835318120196462;0,06035;2,4713586922735
0,0604;0,850243400782347;0,0604;2,4713586922735
0,06045;0,87014377489686;0,06045;2,47633926197886
0,0605;0,880093961954117;0,0605;2,46637812256813
0,06055;0,904969429597259;0,06055;2,47633926197886
0,0606;0,914919616654515;0,0606;2,4713586922735
0,06065;0,949745271354914;0,06065;2,4863004013896
0,0607;0,939795084297657;0,0607;2,46637812256813
0,06075;0,95969545841217;0,06075;2,4713586922735
0,0608;0,95969545841217;0,0608;2,46139755286276
0,06085;0,989546019583941;0,06085;2,4713586922735
0,0609;1,00447130016983;0,0609;2,46637812256813
0,06095;1,01939658075571;0,06095;2,4713586922735
0,061;1,0343218613416;0,061;2,4713586922735
0,06105;1,04427204839885;0,06105;2,46637812256813
0,0611;1,05919732898474;0,0611;2,4713586922735
0,06115;1,06417242251337;0,06115;2,46139755286276
0,0612;1,08904789015651;0,0612;2,4713586922735
0,06125;1,16367429308593;0,06125;2,5161838196218
0,0613;1,11392335779965;0,0613;2,4713586922735
0,06135;1,12884863838553;0,06135;2,4713586922735
0,0614;1,14377391897142;0,0614;2,4713586922735
0,06145;1,15372410602868;0,06145;2,46637812256813
0,0615;1,16864938661456;0,0615;2,4713586922735
0,06155;1,18357466720045;0,06155;2,47633926197886
0,0616;1,17859957367182;0,0616;2,46139755286276
0,06165;1,20347504131496;0,06165;2,4713586922735
0,0617;1,21840032190084;0,0617;2,4713586922735
0,06175;1,21840032190084;0,06175;2,46139755286276
0,0618;1,24825088307261;0,0618;2,4713586922735
0,06185;1,25820107012987;0,06185;2,4713586922735
0,0619;1,27312635071576;0,0619;2,47633926197886
0,06195;1,27810144424438;0,06195;2,46637812256813
0,062;1,2980018183589;0,062;2,47633926197886
0,06205;1,30297691188753;0,06205;2,4713586922735
0,0621;1,30795200541615;0,0621;2,46637812256813
0,06215;1,3328274730593;0,06215;2,47633926197886
0,0622;1,33780256658792;0,0622;2,4713586922735
0,06225;1,34277766011655;0,06225;2,46637812256813
0,0623;1,36267803423107;0,0623;2,4713586922735
0,06235;1,33780256658792;0,06235;2,44645584374666
0,0624;1,38257840834558;0,0624;2,4713586922735
0,06245;1,41242896951735;0,06245;2,4863004013896
0,0625;1,39750368893147;0,0625;2,46637812256813
0,06255;1,41740406304598;0,06255;2,47633926197886
0,0626;1,42735425010324;0,0626;2,47633926197886
0,06265;1,43730443716049;0,06265;2,47633926197886
0,0627;1,45222971774638;0,0627;2,47633926197886
0,06275;1,45222971774638;0,06275;2,4713586922735
0,0628;1,46217990480363;0,0628;2,4713586922735
0,06285;1,47213009186089;0,06285;2,46637812256813
0,0629;1,4920304659754;0,0629;2,47633926197886
0,06295;1,41740406304598;0,06295;2,41159185580909
0,063;1,51690593361855;0,063;2,48131983168423
0,06305;1,51690593361855;0,06305;2,47633926197886
0,0631;1,52188102714717;0,0631;2,46637812256813
0,06315;1,5268561206758;0,06315;2,4713586922735
0,0632;1,54675649479032;0,0632;2,47633926197886
0,06325;1,55173158831894;0,06325;2,4713586922735
0,0633;1,58655724301934;0,0633;2,49128097109497
0,06335;1,57163196243346;0,06335;2,47633926197886
0,0634;1,57163196243346;0,0634;2,4713586922735
0,06345;1,57660705596209;0,06345;2,46637812256813
0,0635;1,58655724301934;0,0635;2,46637812256813
0,06355;1,60148252360523;0,06355;2,4713586922735
0,0636;1,61143271066248;0,0636;2,4713586922735
0,06365;1,61640780419111;0,06365;2,4713586922735
0,0637;1,62138289771974;0,0637;2,46637812256813
0,06375;1,631333084777;0,06375;2,47633926197886
0,0638;1,631333084777;0,0638;2,46139755286276
0,06385;1,65123345889151;0,06385;2,4713586922735
0,0639;1,73581004887819;0,0639;2,5311255287379
0,06395;1,67113383300602;0,06395;2,4713586922735
0,064;1,67610892653465;0,064;2,4713586922735
0,06405;1,67610892653465;0,06405;2,46637812256813
0,0641;1,69600930064917;0,0641;2,47633926197886
0,06415;1,70098439417779;0,06415;2,4713586922735
0,0642;1,70595948770642;0,0642;2,4713586922735
0,06425;1,72585986182094;0,06425;2,47633926197886
0,0643;1,73083495534956;0,0643;2,48131983168423
0,06435;1,73083495534956;0,06435;2,47633926197886
0,0644;1,74576023593545;0,0644;2,47633926197886
0,06445;1,74576023593545;0,06445;2,4713586922735
0,0645;1,75571042299271;0,0645;2,47633926197886
0,06455;1,75073532946408;0,06455;2,46637812256813
0,0646;1,76566061004996;0,0646;2,4713586922735
0,06465;1,77063570357859;0,06465;2,4713586922735
0,0647;1,77561079710722;0,0647;2,4713586922735
0,06475;1,7905360776931;0,06475;2,47633926197886
0,0648;1,79551117122173;0,0648;2,4713586922735
0,06485;1,79551117122173;0,06485;2,4713586922735
0,0649;1,81043645180762;0,0649;2,4713586922735
0,06495;1,80048626475036;0,06495;2,46139755286276
0,065;1,78556098416448;0,065;2,45143641345203
0,06505;1,8253617323935;0,06505;2,4713586922735
0,0651;1,8253617323935;0,0651;2,4713586922735
0,06515;1,84028701297939;0,06515;2,47633926197886
0,0652;1,84028701297939;0,0652;2,4713586922735
0,06525;1,85023720003664;0,06525;2,47633926197886
0,0653;1,85023720003664;0,0653;2,4713586922735
0,06535;1,8601873870939;0,06535;2,4713586922735
0,0654;1,86516248062253;0,0654;2,4713586922735
0,06545;1,87511266767979;0,06545;2,47633926197886
0,0655;1,87511266767979;0,0655;2,4713586922735
0,06555;1,88506285473704;0,06555;2,4713586922735
0,0656;1,81043645180762;0,0656;2,40661128610373
0,06565;1,8950130417943;0,06565;2,47633926197886
0,0657;1,89998813532293;0,0657;2,4713586922735
0,06575;1,90496322885156;0,06575;2,4713586922735
0,0658;1,91988850943744;0,0658;2,47633926197886
0,06585;1,90993832238019;0,06585;2,46637812256813
0,0659;1,92486360296607;0,0659;2,46637812256813
0,06595;1,9298386964947;0,06595;2,4713586922735
0,066;1,93481379002333;0,066;2,47633926197886
0,06605;1,95968925766647;0,06605;2,49128097109497
0,0661;1,94973907060921;0,0661;2,47633926197886
0,06615;1,95471416413784;0,06615;2,47633926197886
0,0662;1,95471416413784;0,0662;2,47633926197886
0,06625;1,9646643511951;0,06625;2,47633926197886
0,0663;1,96963944472373;0,0663;2,47633926197886
0,06635;1,96963944472373;0,06635;2,47633926197886
0,0664;1,95968925766647;0,0664;2,46139755286276
0,06645;1,97461453825235;0,06645;2,46637812256813
0,0665;1,9994900058955;0,0665;2,4863004013896
0,06655;1,93978888355196;0,06655;2,43151413463056
0,0666;1,99451491236687;0,0666;2,47633926197886
0,06665;1,9994900058955;0,06665;2,4713586922735
0,0667;2,00944019295275;0,0667;2,48131983168423
0,06675;2,00446509942412;0,06675;2,4713586922735
0,0668;2,01441528648138;0,0668;2,47633926197886
0,06685;2,01441528648138;0,06685;2,47633926197886
0,0669;2,01441528648138;0,0669;2,4713586922735
0,06695;2,02436547353864;0,06695;2,47633926197886
0,067;2,03431566059589;0,067;2,47633926197886
0,06705;2,07909150235355;0,06705;2,50622268021107
0,0671;2,03929075412452;0,0671;2,47633926197886
0,06715;2,03929075412452;0,06715;2,4713586922735
0,0672;2,04426584765315;0,0672;2,47633926197886
0,06725;2,04924094118178;0,06725;2,4713586922735
0,0673;2,03929075412452;0,0673;2,46139755286276
0,06735;2,05919112823904;0,06735;2,47633926197886
0,0674;2,04924094118178;0,0674;2,46637812256813
0,06745;2,06416622176766;0,06745;2,4713586922735
0,0675;2,07411640882492;0,0675;2,47633926197886
0,06755;2,06914131529629;0,06755;2,4713586922735
0,0676;2,07909150235355;0,0676;2,47633926197886
0,06765;2,08904168941081;0,06765;2,47633926197886
0,0677;2,08904168941081;0,0677;2,4713586922735
0,06775;2,08904168941081;0,06775;2,47633926197886
0,0678;2,08904168941081;0,0678;2,4713586922735
0,06785;2,09401678293943;0,06785;2,47633926197886
0,0679;2,12884243763983;0,0679;2,49128097109497
0,06795;2,10396696999669;0,06795;2,47633926197886
0,068;2,14376771822572;0,068;2,5012421105057
0,06805;2,11889225058258;0,06805;2,48131983168423
0,0681;2,11391715705395;0,0681;2,4713586922735
0,06815;2,11889225058258;0,06815;2,47633926197886
0,0682;2,11889225058258;0,0682;2,4713586922735
0,06825;2,1238673441112;0,06825;2,4713586922735
0,0683;2,12884243763983;0,0683;2,47633926197886
0,06835;2,13381753116846;0,06835;2,47633926197886
0,0684;2,14376771822572;0,0684;2,4863004013896
0,06845;2,14376771822572;0,06845;2,48131983168423
0,0685;2,13879262469709;0,0685;2,46637812256813
0,06855;2,14874281175435;0,06855;2,48131983168423
0,0686;2,10894206352532;0,0686;2,44645584374666
0,06865;2,15371790528297;0,06865;2,47633926197886
0,0687;2,15371790528297;0,0687;2,47633926197886
0,06875;2,1586929988116;0,06875;2,47633926197886
0,0688;2,1586929988116;0,0688;2,47633926197886
0,06885;2,16864318586886;0,06885;2,47633926197886
0,0689;2,17361827939749;0,0689;2,48131983168423
0,06895;2,16864318586886;0,06895;2,47633926197886
0,069;2,16864318586886;0,069;2,4713586922735
0,06905;2,17361827939749;0,06905;2,47633926197886
0,0691;2,15371790528297;0,0691;2,4564169831574
0,06915;2,18356846645474;0,06915;2,47633926197886
0,0692;2,18356846645474;0,0692;2,47633926197886
0,06925;2,17361827939749;0,06925;2,4713586922735
0,0693;2,18854355998337;0,0693;2,48131983168423
0,06935;2,18854355998337;0,06935;2,47633926197886
0,0694;2,193518653512;0,0694;2,47633926197886
0,06945;2,20346884056926;0,06945;2,48131983168423
0,0695;2,193518653512;0,0695;2,4713586922735
0,06955;2,20346884056926;0,06955;2,48131983168423
0,0696;2,20346884056926;0,0696;2,47633926197886
0,06965;2,20844393409789;0,06965;2,47633926197886
0,0697;2,2283443082124;0,0697;2,49128097109497
0,06975;2,193518653512;0,06975;2,46139755286276
0,0698;2,21341902762651;0,0698;2,47633926197886
0,06985;2,21839412115514;0,06985;2,47633926197886
0,0699;2,20346884056926;0,0699;2,46637812256813
0,06995;2,20346884056926;0,06995;2,46139755286276
0,07;2,22336921468377;0,07;2,47633926197886
0,07005;2,18356846645474;0,07005;2,4414752740413
0,0701;2,2283443082124;0,0701;2,47633926197886
0,07015;2,2283443082124;0,07015;2,47633926197886
0,0702;2,23829449526966;0,0702;2,48131983168423
0,07025;2,23829449526966;0,07025;2,47633926197886
0,0703;2,2631699629128;0,0703;2,49626154080033
0,07035;2,24824468232691;0,07035;2,48131983168423
0,0704;2,24326958879828;0,0704;2,47633926197886
0,07045;2,24326958879828;0,07045;2,47633926197886
0,0705;2,24824468232691;0,0705;2,47633926197886
0,07055;2,25819486938417;0,07055;2,48131983168423
0,0706;2,24326958879828;0,0706;2,46637812256813
0,07065;2,23331940174103;0,07065;2,46139755286276
0,0707;2,25321977585554;0,0707;2,47633926197886
0,07075;2,25819486938417;0,07075;2,47633926197886
0,0708;2,25819486938417;0,0708;2,47633926197886
0,07085;2,2631699629128;0,07085;2,47633926197886
0,0709;2,25819486938417;0,0709;2,47633926197886
0,07095;2,2631699629128;0,07095;2,4713586922735
0,071;2,25321977585554;0,071;2,46637812256813
0,07105;2,2631699629128;0,07105;2,47633926197886
0,0711;2,27312014997005;0,0711;2,47633926197886
0,07115;2,28307033702731;0,07115;2,48131983168423
0,0712;2,26814505644143;0,0712;2,4713586922735
0,07125;2,27809524349868;0,07125;2,47633926197886
0,0713;2,2631699629128;0,0713;2,46637812256813
0,07135;2,28307033702731;0,07135;2,48131983168423
0,0714;2,28307033702731;0,0714;2,48131983168423
0,07145;2,27809524349868;0,07145;2,4713586922735
0,0715;2,28804543055594;0,0715;2,48131983168423
0,07155;2,28804543055594;0,07155;2,47633926197886
0,0716;2,28804543055594;0,0716;2,4713586922735
0,07165;2,28804543055594;0,07165;2,4713586922735
0,0717;2,29302052408457;0,0717;2,47633926197886
0,07175;2,29302052408457;0,07175;2,4713586922735
0,0718;2,2979956176132;0,0718;2,47633926197886
0,07185;2,30794580467045;0,07185;2,4863004013896
0,0719;2,30297071114182;0,0719;2,47633926197886
0,07195;2,30297071114182;0,07195;2,47633926197886
0,072;2,2979956176132;0,072;2,46637812256813
0,07205;2,30297071114182;0,07205;2,47633926197886
0,0721;2,30297071114182;0,0721;2,4713586922735
0,07215;2,30794580467045;0,07215;2,47633926197886
0,0722;2,31292089819908;0,0722;2,48131983168423
0,07225;2,30794580467045;0,07225;2,47633926197886
0,0723;2,30297071114182;0,0723;2,47633926197886
0,07235;2,35769673995674;0,07235;2,5161838196218
0,0724;2,31292089819908;0,0724;2,47633926197886
0,07245;2,31789599172771;0,07245;2,47633926197886
0,0725;2,31292089819908;0,0725;2,4713586922735
0,07255;2,31789599172771;0,07255;2,47633926197886
0,0726;2,32287108525634;0,0726;2,47633926197886
0,07265;2,32287108525634;0,07265;2,47633926197886
0,0727;2,2979956176132;0,0727;2,46139755286276
0,07275;2,31292089819908;0,07275;2,4713586922735
0,0728;2,32784617878497;0,0728;2,47633926197886
0,07285;2,31789599172771;0,07285;2,4713586922735
0,0729;2,32784617878497;0,0729;2,47633926197886
0,07295;2,32287108525634;0,07295;2,4713586922735
0,073;2,32784617878497;0,073;2,47633926197886
0,07305;2,32784617878497;0,07305;2,47633926197886
0,0731;2,32784617878497;0,0731;2,47633926197886
0,07315;2,32784617878497;0,07315;2,4713586922735
0,0732;2,35272164642811;0,0732;2,49128097109497
0,07325;2,33779636584222;0,07325;2,47633926197886
0,0733;2,31789599172771;0,0733;2,46139755286276
