f : fréquence (Hz)
e : amplitude de la tension aux bornes du GBF (V)
u : amplitude de la tension aux borne de la résistance (V)
f		e		u		
1.821e+03	5.097e+00	6.925e-02
1.829e+03	5.097e+00	5.078e-02
1.838e+03	5.097e+00	7.551e-02
1.846e+03	5.097e+00	7.134e-02
1.855e+03	5.097e+00	7.284e-02
1.863e+03	5.097e+00	5.737e-02
1.872e+03	5.097e+00	5.265e-02
1.881e+03	5.097e+00	6.253e-02
1.889e+03	5.097e+00	4.963e-02
1.898e+03	5.097e+00	4.235e-02
1.907e+03	5.097e+00	5.206e-02
1.916e+03	5.097e+00	7.224e-02
1.924e+03	5.097e+00	6.846e-02
1.933e+03	5.096e+00	5.652e-02
1.942e+03	5.096e+00	5.325e-02
1.951e+03	5.096e+00	6.886e-02
1.960e+03	5.096e+00	6.226e-02
1.969e+03	5.096e+00	6.261e-02
1.978e+03	5.096e+00	7.369e-02
1.987e+03	5.096e+00	6.432e-02
1.997e+03	5.096e+00	7.553e-02
2.006e+03	5.096e+00	6.019e-02
2.015e+03	5.096e+00	6.793e-02
2.024e+03	5.096e+00	6.890e-02
2.034e+03	5.096e+00	6.882e-02
2.043e+03	5.096e+00	6.790e-02
2.053e+03	5.096e+00	8.374e-02
2.062e+03	5.096e+00	7.981e-02
2.072e+03	5.095e+00	9.530e-02
2.081e+03	5.095e+00	7.368e-02
2.091e+03	5.095e+00	6.725e-02
2.100e+03	5.095e+00	7.824e-02
2.110e+03	5.095e+00	6.765e-02
2.120e+03	5.095e+00	9.029e-02
2.130e+03	5.095e+00	8.040e-02
2.140e+03	5.095e+00	7.773e-02
2.149e+03	5.095e+00	7.472e-02
2.159e+03	5.095e+00	7.719e-02
2.169e+03	5.095e+00	6.383e-02
2.179e+03	5.095e+00	5.884e-02
2.189e+03	5.095e+00	7.450e-02
2.200e+03	5.095e+00	5.868e-02
2.210e+03	5.094e+00	8.006e-02
2.220e+03	5.094e+00	7.037e-02
2.230e+03	5.094e+00	6.365e-02
2.241e+03	5.094e+00	6.775e-02
2.251e+03	5.094e+00	8.698e-02
2.261e+03	5.094e+00	6.757e-02
2.272e+03	5.094e+00	6.970e-02
2.282e+03	5.094e+00	8.559e-02
2.293e+03	5.094e+00	6.400e-02
2.303e+03	5.094e+00	8.479e-02
2.314e+03	5.094e+00	9.621e-02
2.325e+03	5.094e+00	5.551e-02
2.335e+03	5.094e+00	7.036e-02
2.346e+03	5.093e+00	8.632e-02
2.357e+03	5.093e+00	8.094e-02
2.368e+03	5.093e+00	8.908e-02
2.379e+03	5.093e+00	5.160e-02
2.390e+03	5.093e+00	7.872e-02
2.401e+03	5.093e+00	6.932e-02
2.412e+03	5.093e+00	8.423e-02
2.423e+03	5.093e+00	6.287e-02
2.434e+03	5.093e+00	9.213e-02
2.446e+03	5.093e+00	7.975e-02
2.457e+03	5.093e+00	8.573e-02
2.468e+03	5.093e+00	9.824e-02
2.480e+03	5.092e+00	8.635e-02
2.491e+03	5.092e+00	9.445e-02
2.503e+03	5.092e+00	8.787e-02
2.514e+03	5.092e+00	8.049e-02
2.526e+03	5.092e+00	6.508e-02
2.537e+03	5.092e+00	9.965e-02
2.549e+03	5.092e+00	8.439e-02
2.561e+03	5.092e+00	7.864e-02
2.573e+03	5.092e+00	7.121e-02
2.585e+03	5.092e+00	7.252e-02
2.597e+03	5.092e+00	8.950e-02
2.609e+03	5.091e+00	7.935e-02
2.621e+03	5.091e+00	1.020e-01
2.633e+03	5.091e+00	9.683e-02
2.645e+03	5.091e+00	8.911e-02
2.657e+03	5.091e+00	9.224e-02
2.669e+03	5.091e+00	7.271e-02
2.682e+03	5.091e+00	9.273e-02
2.694e+03	5.091e+00	7.469e-02
2.707e+03	5.091e+00	7.850e-02
2.719e+03	5.091e+00	1.007e-01
2.732e+03	5.091e+00	9.230e-02
2.744e+03	5.090e+00	1.046e-01
2.757e+03	5.090e+00	1.116e-01
2.770e+03	5.090e+00	9.817e-02
2.783e+03	5.090e+00	8.839e-02
2.795e+03	5.090e+00	8.797e-02
2.808e+03	5.090e+00	8.603e-02
2.821e+03	5.090e+00	8.200e-02
2.834e+03	5.090e+00	7.974e-02
2.847e+03	5.090e+00	1.101e-01
2.861e+03	5.090e+00	1.035e-01
2.874e+03	5.089e+00	9.674e-02
2.887e+03	5.089e+00	9.349e-02
2.900e+03	5.089e+00	1.144e-01
2.914e+03	5.089e+00	1.039e-01
2.927e+03	5.089e+00	8.809e-02
2.941e+03	5.089e+00	1.105e-01
2.954e+03	5.089e+00	9.298e-02
2.968e+03	5.089e+00	1.031e-01
2.982e+03	5.089e+00	1.040e-01
2.996e+03	5.088e+00	1.020e-01
3.009e+03	5.088e+00	9.834e-02
3.023e+03	5.088e+00	1.017e-01
3.037e+03	5.088e+00	1.003e-01
3.051e+03	5.088e+00	1.103e-01
3.065e+03	5.088e+00	8.734e-02
3.080e+03	5.088e+00	1.122e-01
3.094e+03	5.088e+00	1.055e-01
3.108e+03	5.088e+00	1.033e-01
3.122e+03	5.088e+00	1.001e-01
3.137e+03	5.087e+00	9.512e-02
3.151e+03	5.087e+00	1.039e-01
3.166e+03	5.087e+00	1.126e-01
3.181e+03	5.087e+00	1.393e-01
3.195e+03	5.087e+00	1.046e-01
3.210e+03	5.087e+00	1.112e-01
3.225e+03	5.087e+00	1.238e-01
3.240e+03	5.087e+00	1.325e-01
3.255e+03	5.086e+00	1.194e-01
3.270e+03	5.086e+00	1.199e-01
3.285e+03	5.086e+00	1.095e-01
3.300e+03	5.086e+00	1.201e-01
3.315e+03	5.086e+00	9.564e-02
3.331e+03	5.086e+00	1.330e-01
3.346e+03	5.086e+00	1.121e-01
3.361e+03	5.086e+00	1.242e-01
3.377e+03	5.085e+00	1.043e-01
3.393e+03	5.085e+00	1.162e-01
3.408e+03	5.085e+00	1.239e-01
3.424e+03	5.085e+00	1.206e-01
3.440e+03	5.085e+00	1.199e-01
3.456e+03	5.085e+00	1.308e-01
3.472e+03	5.085e+00	1.027e-01
3.488e+03	5.085e+00	1.122e-01
3.504e+03	5.084e+00	1.270e-01
3.520e+03	5.084e+00	1.317e-01
3.536e+03	5.084e+00	1.436e-01
3.553e+03	5.084e+00	1.287e-01
3.569e+03	5.084e+00	1.242e-01
3.586e+03	5.084e+00	1.131e-01
3.602e+03	5.084e+00	1.205e-01
3.619e+03	5.084e+00	1.336e-01
3.635e+03	5.083e+00	1.300e-01
3.652e+03	5.083e+00	1.048e-01
3.669e+03	5.083e+00	1.162e-01
3.686e+03	5.083e+00	1.403e-01
3.703e+03	5.083e+00	1.292e-01
3.720e+03	5.083e+00	1.261e-01
3.737e+03	5.083e+00	1.315e-01
3.755e+03	5.082e+00	1.242e-01
3.772e+03	5.082e+00	1.297e-01
3.789e+03	5.082e+00	1.523e-01
3.807e+03	5.082e+00	1.372e-01
3.825e+03	5.082e+00	1.316e-01
3.842e+03	5.082e+00	1.279e-01
